,level_0,index,time,Unnamed: 0,symbol,date,recv_time,prev_close,open,last_prc,volume,high_limited,low_limited,ask_prc1,bid_prc1,ask_vol1,bid_vol1,fill,index_Resource,Time,t_volume,outlier,middle,acc_weight_price,stop
4406,6205,6205,143515000,6826,000016.SH,20231201.0,143515222.0,2365.9962,2362.6263,2349.7807,2421513300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143515000.0,649400,0,2349.7807,2347.61,0
4407,6206,6206,143518000,6827,000016.SH,20231201.0,143518113.0,2365.9962,2362.6263,2350.3063,2422440500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143518000.0,927200,0,2350.3063,2347.61,0
4408,6207,6207,143521000,6828,000016.SH,20231201.0,143521123.0,2365.9962,2362.6263,2350.8609,2423566800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143521000.0,1126300,0,2350.8609,2347.61,0
4409,6208,6208,143524000,6829,000016.SH,20231201.0,143524151.0,2365.9962,2362.6263,2350.779,2424046100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143524000.0,479300,0,2350.779,2347.61,0
4410,6209,6209,143527000,6830,000016.SH,20231201.0,143527156.0,2365.9962,2362.6263,2351.166,2424739200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143527000.0,693100,0,2351.166,2347.61,0
4411,6210,6210,143530000,6831,000016.SH,20231201.0,143530150.0,2365.9962,2362.6263,2350.891,2425049500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143530000.0,310300,0,2350.891,2347.61,0
4412,6211,6211,143533000,6832,000016.SH,20231201.0,143533179.0,2365.9962,2362.6263,2351.0233,2425421700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143533000.0,372200,0,2351.0233,2347.61,0
4413,6212,6212,143536000,6834,000016.SH,20231201.0,143536187.0,2365.9962,2362.6263,2350.7749,2425682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143536000.0,260800,0,2350.7749,2347.61,0
4414,6213,6213,143539000,6835,000016.SH,20231201.0,143539207.0,2365.9962,2362.6263,2351.6775,2426644800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143539000.0,962300,0,2351.6775,2347.62,0
4415,6214,6214,143542000,6836,000016.SH,20231201.0,143542209.0,2365.9962,2362.6263,2352.2965,2428196200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143542000.0,1551400,0,2352.2965,2347.62,0
4416,6215,6215,143545000,6837,000016.SH,20231201.0,143545209.0,2365.9962,2362.6263,2352.4175,2430327800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143545000.0,2131600,0,2352.4175,2347.62,0
4417,6216,6216,143548000,6838,000016.SH,20231201.0,143548122.0,2365.9962,2362.6263,2352.541,2431419800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143548000.0,1092000,0,2352.541,2347.62,0
4418,6217,6217,143551000,6839,000016.SH,20231201.0,143551116.0,2365.9962,2362.6263,2352.3971,2431983800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143551000.0,564000,0,2352.3971,2347.63,0
4419,6218,6218,143554000,6840,000016.SH,20231201.0,143554149.0,2365.9962,2362.6263,2352.4788,2433216700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143554000.0,1232900,0,2352.4788,2347.63,0
4420,6219,6219,143557000,6841,000016.SH,20231201.0,143557143.0,2365.9962,2362.6263,2352.5052,2433639800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143557000.0,423100,0,2352.5052,2347.63,0
4421,6220,6220,143600000,6842,000016.SH,20231201.0,143600188.0,2365.9962,2362.6263,2352.7144,2434521800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143600000.0,882000,0,2352.7144,2347.63,0
4422,6221,6221,143603000,6843,000016.SH,20231201.0,143603176.0,2365.9962,2362.6263,2352.4335,2434999200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143603000.0,477400,0,2352.4335,2347.63,0
4423,6222,6222,143606000,6845,000016.SH,20231201.0,143606176.0,2365.9962,2362.6263,2352.9276,2436274100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143606000.0,1274900,0,2352.9276,2347.63,0
4424,6223,6223,143609000,6846,000016.SH,20231201.0,143609212.0,2365.9962,2362.6263,2352.5275,2436834500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143609000.0,560400,0,2352.5275,2347.64,0
4425,6224,6224,143612000,6847,000016.SH,20231201.0,143612209.0,2365.9962,2362.6263,2352.6216,2437197900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143612000.0,363400,0,2352.6216,2347.64,0
4426,6225,6225,143615000,6848,000016.SH,20231201.0,143615113.0,2365.9962,2362.6263,2352.6629,2438376000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143615000.0,1178100,0,2352.6629,2347.64,0
4427,6226,6226,143618000,6849,000016.SH,20231201.0,143618116.0,2365.9962,2362.6263,2352.796,2438750400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143618000.0,374400,0,2352.796,2347.64,0
4428,6227,6227,143621000,6850,000016.SH,20231201.0,143621146.0,2365.9962,2362.6263,2352.8235,2439147500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143621000.0,397100,0,2352.8235,2347.64,0
4429,6228,6228,143624000,6851,000016.SH,20231201.0,143624148.0,2365.9962,2362.6263,2352.7868,2439638900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143624000.0,491400,0,2352.7868,2347.64,0
4430,6229,6229,143627000,6852,000016.SH,20231201.0,143627147.0,2365.9962,2362.6263,2352.7139,2440208800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143627000.0,569900,0,2352.7139,2347.64,0
4431,6230,6230,143630000,6853,000016.SH,20231201.0,143630182.0,2365.9962,2362.6263,2353.0884,2441018700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143630000.0,809900,0,2353.0884,2347.64,0
4432,6231,6231,143633000,6854,000016.SH,20231201.0,143633178.0,2365.9962,2362.6263,2352.4427,2441319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143633000.0,300300,0,2352.4427,2347.65,0
4433,6232,6232,143636000,6856,000016.SH,20231201.0,143636212.0,2365.9962,2362.6263,2352.8623,2441829000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143636000.0,510000,0,2352.8623,2347.65,0
4434,6233,6233,143639000,6857,000016.SH,20231201.0,143639206.0,2365.9962,2362.6263,2353.3679,2442615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143639000.0,786000,0,2353.3679,2347.65,0
4435,6234,6234,143642000,6858,000016.SH,20231201.0,143642103.0,2365.9962,2362.6263,2352.9308,2443453500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143642000.0,838500,0,2352.9308,2347.65,0
4436,6235,6235,143645000,6859,000016.SH,20231201.0,143645123.0,2365.9962,2362.6263,2353.1349,2443971200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143645000.0,517700,0,2353.1349,2347.65,0
4437,6236,6236,143648000,6860,000016.SH,20231201.0,143648150.0,2365.9962,2362.6263,2353.0834,2445857200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143648000.0,1886000,0,2353.0834,2347.66,0
4438,6237,6237,143651000,6861,000016.SH,20231201.0,143651148.0,2365.9962,2362.6263,2352.8049,2446451100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143651000.0,593900,0,2352.8049,2347.66,0
4439,6238,6238,143654000,6862,000016.SH,20231201.0,143654146.0,2365.9962,2362.6263,2352.6797,2447484400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143654000.0,1033300,0,2352.6797,2347.66,0
4440,6239,6239,143657000,6863,000016.SH,20231201.0,143657177.0,2365.9962,2362.6263,2353.1147,2448443600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143657000.0,959200,0,2353.1147,2347.66,0
4441,6240,6240,143700000,6864,000016.SH,20231201.0,143700180.0,2365.9962,2362.6263,2352.8378,2449081000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143700000.0,637400,0,2352.8378,2347.66,0
4442,6241,6241,143703000,6865,000016.SH,20231201.0,143703172.0,2365.9962,2362.6263,2353.5203,2450264800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143703000.0,1183800,0,2353.5203,2347.66,0
4443,6242,6242,143706000,6867,000016.SH,20231201.0,143706207.0,2365.9962,2362.6263,2354.1011,2451907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143706000.0,1642200,0,2354.1011,2347.67,0
4444,6243,6243,143709000,6868,000016.SH,20231201.0,143709117.0,2365.9962,2362.6263,2353.9233,2453038000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143709000.0,1131000,0,2353.9233,2347.67,0
4445,6244,6244,143712000,6869,000016.SH,20231201.0,143712116.0,2365.9962,2362.6263,2354.2382,2453906700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143712000.0,868700,0,2354.2382,2347.67,0
4446,6245,6245,143715000,6870,000016.SH,20231201.0,143715122.0,2365.9962,2362.6263,2354.1036,2455185500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143715000.0,1278800,0,2354.1036,2347.68,0
4447,6246,6246,143718000,6871,000016.SH,20231201.0,143718143.0,2365.9962,2362.6263,2354.03,2455650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143718000.0,464500,0,2354.03,2347.68,0
4448,6247,6247,143721000,6872,000016.SH,20231201.0,143721172.0,2365.9962,2362.6263,2354.006,2456615700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143721000.0,965700,0,2354.006,2347.68,0
4449,6248,6248,143724000,6873,000016.SH,20231201.0,143724168.0,2365.9962,2362.6263,2354.2082,2457244900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143724000.0,629200,0,2354.2082,2347.68,0
4450,6249,6249,143727000,6874,000016.SH,20231201.0,143727203.0,2365.9962,2362.6263,2353.9307,2457732100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143727000.0,487200,0,2353.9307,2347.68,0
4451,6250,6250,143730000,6875,000016.SH,20231201.0,143730227.0,2365.9962,2362.6263,2353.7901,2458363900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143730000.0,631800,0,2353.7901,2347.69,0
4452,6251,6251,143733000,6876,000016.SH,20231201.0,143733140.0,2365.9962,2362.6263,2353.9598,2458972600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143733000.0,608700,0,2353.9598,2347.69,0
4453,6252,6252,143736000,6878,000016.SH,20231201.0,143736142.0,2365.9962,2362.6263,2353.931,2459905100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143736000.0,932500,0,2353.931,2347.69,0
4454,6253,6253,143739000,6879,000016.SH,20231201.0,143739143.0,2365.9962,2362.6263,2354.351,2460743900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143739000.0,838800,0,2354.351,2347.69,0
4455,6254,6254,143742000,6880,000016.SH,20231201.0,143742142.0,2365.9962,2362.6263,2354.4505,2462046000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143742000.0,1302100,0,2354.4505,2347.7,0
4456,6255,6255,143745000,6881,000016.SH,20231201.0,143745140.0,2365.9962,2362.6263,2354.8995,2463004600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143745000.0,958600,0,2354.8995,2347.7,0
4457,6256,6256,143748000,6882,000016.SH,20231201.0,143748142.0,2365.9962,2362.6263,2354.0703,2463564400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143748000.0,559800,0,2354.0703,2347.7,0
4458,6257,6257,143751000,6883,000016.SH,20231201.0,143751143.0,2365.9962,2362.6263,2354.3182,2464086200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143751000.0,521800,0,2354.3182,2347.7,0
4459,6258,6258,143754000,6884,000016.SH,20231201.0,143754141.0,2365.9962,2362.6263,2353.8387,2464789500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143754000.0,703300,0,2353.8387,2347.7,0
4460,6259,6259,143757000,6885,000016.SH,20231201.0,143757139.0,2365.9962,2362.6263,2354.0394,2465337500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143757000.0,548000,0,2354.0394,2347.7,0
4461,6260,6260,143800000,6886,000016.SH,20231201.0,143800139.0,2365.9962,2362.6263,2354.3705,2466211500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143800000.0,874000,0,2354.3705,2347.71,0
4462,6261,6261,143803000,6887,000016.SH,20231201.0,143803144.0,2365.9962,2362.6263,2354.1584,2466609500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143803000.0,398000,0,2354.1584,2347.71,0
4463,6262,6262,143806000,6889,000016.SH,20231201.0,143806140.0,2365.9962,2362.6263,2353.6646,2466981000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143806000.0,371500,0,2353.6646,2347.71,0
4464,6263,6263,143809000,6890,000016.SH,20231201.0,143809143.0,2365.9962,2362.6263,2354.2959,2467704700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143809000.0,723700,0,2354.2959,2347.71,0
4465,6264,6264,143812000,6891,000016.SH,20231201.0,143812134.0,2365.9962,2362.6263,2354.6143,2468345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143812000.0,640300,0,2354.6143,2347.71,0
4466,6265,6265,143815000,6892,000016.SH,20231201.0,143815141.0,2365.9962,2362.6263,2354.7458,2470750900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143815000.0,2405900,0,2354.7458,2347.72,0
4467,6266,6266,143818000,6893,000016.SH,20231201.0,143818138.0,2365.9962,2362.6263,2354.4515,2471715100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143818000.0,964200,0,2354.4515,2347.72,0
4468,6267,6267,143821000,6894,000016.SH,20231201.0,143821138.0,2365.9962,2362.6263,2354.401,2472562500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143821000.0,847400,0,2354.401,2347.72,0
4469,6268,6268,143824000,6895,000016.SH,20231201.0,143824141.0,2365.9962,2362.6263,2354.4165,2473072400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143824000.0,509900,0,2354.4165,2347.73,0
4470,6269,6269,143827000,6896,000016.SH,20231201.0,143827132.0,2365.9962,2362.6263,2354.4967,2473804200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143827000.0,731800,0,2354.4967,2347.73,0
4471,6270,6270,143830000,6897,000016.SH,20231201.0,143830145.0,2365.9962,2362.6263,2354.4946,2474335800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143830000.0,531600,0,2354.4946,2347.73,0
4472,6271,6271,143833000,6898,000016.SH,20231201.0,143833141.0,2365.9962,2362.6263,2354.6174,2475172800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143833000.0,837000,0,2354.6174,2347.73,0
4473,6272,6272,143836000,6900,000016.SH,20231201.0,143836143.0,2365.9962,2362.6263,2354.4723,2476030500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143836000.0,857700,0,2354.4723,2347.73,0
4474,6273,6273,143839000,6901,000016.SH,20231201.0,143839142.0,2365.9962,2362.6263,2354.6965,2476472600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143839000.0,442100,0,2354.6965,2347.73,0
4475,6274,6274,143842000,6902,000016.SH,20231201.0,143842137.0,2365.9962,2362.6263,2354.9025,2476902200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143842000.0,429600,0,2354.9025,2347.74,0
4476,6275,6275,143845000,6903,000016.SH,20231201.0,143845134.0,2365.9962,2362.6263,2354.6934,2478385800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143845000.0,1483600,0,2354.6934,2347.74,0
4477,6276,6276,143848000,6904,000016.SH,20231201.0,143848144.0,2365.9962,2362.6263,2354.7504,2479455700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143848000.0,1069900,0,2354.7504,2347.74,0
4478,6277,6277,143851000,6905,000016.SH,20231201.0,143851143.0,2365.9962,2362.6263,2354.8048,2480548400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143851000.0,1092700,0,2354.8048,2347.75,0
4479,6278,6278,143854000,6906,000016.SH,20231201.0,143854140.0,2365.9962,2362.6263,2355.2402,2481270500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143854000.0,722100,0,2355.2402,2347.75,0
4480,6279,6279,143857000,6907,000016.SH,20231201.0,143857141.0,2365.9962,2362.6263,2355.5233,2482660600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143857000.0,1390100,0,2355.5233,2347.75,0
4481,6280,6280,143900000,6908,000016.SH,20231201.0,143900138.0,2365.9962,2362.6263,2354.9917,2483170200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143900000.0,509600,0,2354.9917,2347.75,0
4482,6281,6281,143903000,6909,000016.SH,20231201.0,143903167.0,2365.9962,2362.6263,2354.7352,2484936300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143903000.0,1766100,0,2354.7352,2347.76,0
4483,6282,6282,143906000,6911,000016.SH,20231201.0,143906164.0,2365.9962,2362.6263,2354.643,2486029200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143906000.0,1092900,0,2354.643,2347.76,0
4484,6283,6283,143909000,6912,000016.SH,20231201.0,143909162.0,2365.9962,2362.6263,2354.345,2487024200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143909000.0,995000,0,2354.345,2347.77,0
4485,6284,6284,143912000,6913,000016.SH,20231201.0,143912176.0,2365.9962,2362.6263,2354.2697,2487517600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143912000.0,493400,0,2354.2697,2347.77,0
4486,6285,6285,143915000,6914,000016.SH,20231201.0,143915174.0,2365.9962,2362.6263,2354.0823,2488011700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143915000.0,494100,0,2354.0823,2347.77,0
4487,6286,6286,143918000,6915,000016.SH,20231201.0,143918201.0,2365.9962,2362.6263,2353.8305,2488687000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143918000.0,675300,0,2353.8305,2347.77,0
4488,6287,6287,143921000,6916,000016.SH,20231201.0,143921202.0,2365.9962,2362.6263,2353.9993,2491475900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143921000.0,2788900,0,2353.9993,2347.78,0
4489,6288,6288,143924000,6917,000016.SH,20231201.0,143924205.0,2365.9962,2362.6263,2354.4453,2491950500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143924000.0,474600,0,2354.4453,2347.78,0
4490,6289,6289,143927000,6918,000016.SH,20231201.0,143927199.0,2365.9962,2362.6263,2354.0593,2493624000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143927000.0,1673500,0,2354.0593,2347.78,0
4491,6290,6290,143930000,6919,000016.SH,20231201.0,143930198.0,2365.9962,2362.6263,2353.9713,2494506200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143930000.0,882200,0,2353.9713,2347.78,0
4492,6291,6291,143933000,6920,000016.SH,20231201.0,143933204.0,2365.9962,2362.6263,2353.995,2495359200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143933000.0,853000,0,2353.995,2347.79,0
4493,6292,6292,143936000,6922,000016.SH,20231201.0,143936196.0,2365.9962,2362.6263,2353.6436,2495958800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143936000.0,599600,0,2353.6436,2347.79,0
4494,6293,6293,143939000,6923,000016.SH,20231201.0,143939202.0,2365.9962,2362.6263,2353.6141,2496692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143939000.0,733200,0,2353.6141,2347.79,0
4495,6294,6294,143942000,6924,000016.SH,20231201.0,143942197.0,2365.9962,2362.6263,2353.9796,2497714500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143942000.0,1022500,0,2353.9796,2347.79,0
4496,6295,6295,143945000,6925,000016.SH,20231201.0,143945196.0,2365.9962,2362.6263,2354.2474,2498598000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143945000.0,883500,0,2354.2474,2347.79,0
4497,6296,6296,143948000,6926,000016.SH,20231201.0,143948204.0,2365.9962,2362.6263,2354.9302,2499760800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143948000.0,1162800,0,2354.9302,2347.8,0
4498,6297,6297,143951000,6927,000016.SH,20231201.0,143951198.0,2365.9962,2362.6263,2355.1486,2500444000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143951000.0,683200,0,2355.1486,2347.8,0
4499,6298,6298,143954000,6928,000016.SH,20231201.0,143954202.0,2365.9962,2362.6263,2354.4687,2501058200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143954000.0,614200,0,2354.4687,2347.8,0
4500,6299,6299,143957000,6929,000016.SH,20231201.0,143957198.0,2365.9962,2362.6263,2353.9833,2501510500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,143957000.0,452300,0,2353.9833,2347.8,0
4501,6300,6300,144000000,6930,000016.SH,20231201.0,144000195.0,2365.9962,2362.6263,2354.3137,2502043500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144000000.0,533000,0,2354.3137,2347.8,0
4502,6301,6301,144003000,6931,000016.SH,20231201.0,144003209.0,2365.9962,2362.6263,2353.7565,2502356700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144003000.0,313200,0,2353.7565,2347.8,0
4503,6302,6302,144006000,6933,000016.SH,20231201.0,144006202.0,2365.9962,2362.6263,2354.3769,2502708600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144006000.0,351900,0,2354.3769,2347.81,0
4504,6303,6303,144009000,6934,000016.SH,20231201.0,144009198.0,2365.9962,2362.6263,2354.2247,2503424100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144009000.0,715500,0,2354.2247,2347.81,0
4505,6304,6304,144012000,6935,000016.SH,20231201.0,144012200.0,2365.9962,2362.6263,2354.4625,2504103900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144012000.0,679800,0,2354.4625,2347.81,0
4506,6305,6305,144015000,6936,000016.SH,20231201.0,144015199.0,2365.9962,2362.6263,2354.6611,2505291000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144015000.0,1187100,0,2354.6611,2347.81,0
4507,6306,6306,144018000,6937,000016.SH,20231201.0,144018201.0,2365.9962,2362.6263,2355.4682,2507218800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144018000.0,1927800,0,2355.4682,2347.82,0
4508,6307,6307,144021000,6938,000016.SH,20231201.0,144021203.0,2365.9962,2362.6263,2355.508,2508463300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144021000.0,1244500,0,2355.508,2347.82,0
4509,6308,6308,144024000,6939,000016.SH,20231201.0,144024199.0,2365.9962,2362.6263,2354.9999,2509478500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144024000.0,1015200,0,2354.9999,2347.82,0
4510,6309,6309,144027000,6940,000016.SH,20231201.0,144027194.0,2365.9962,2362.6263,2354.6268,2509930500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144027000.0,452000,0,2354.6268,2347.83,0
4511,6310,6310,144030000,6941,000016.SH,20231201.0,144030195.0,2365.9962,2362.6263,2354.6816,2511112800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144030000.0,1182300,0,2354.6816,2347.83,0
4512,6311,6311,144033000,6942,000016.SH,20231201.0,144033195.0,2365.9962,2362.6263,2354.8645,2512122000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144033000.0,1009200,0,2354.8645,2347.83,0
4513,6312,6312,144036000,6944,000016.SH,20231201.0,144036171.0,2365.9962,2362.6263,2354.5655,2512754200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144036000.0,632200,0,2354.5655,2347.83,0
4514,6313,6313,144039000,6945,000016.SH,20231201.0,144039194.0,2365.9962,2362.6263,2354.8907,2513781500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144039000.0,1027300,0,2354.8907,2347.84,0
4515,6314,6314,144042000,6946,000016.SH,20231201.0,144042206.0,2365.9962,2362.6263,2354.9954,2514443300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144042000.0,661800,0,2354.9954,2347.84,0
4516,6315,6315,144045000,6947,000016.SH,20231201.0,144045196.0,2365.9962,2362.6263,2354.9552,2514910200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144045000.0,466900,0,2354.9552,2347.84,0
4517,6316,6316,144048000,6948,000016.SH,20231201.0,144048198.0,2365.9962,2362.6263,2354.6756,2515609600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144048000.0,699400,0,2354.6756,2347.84,0
4518,6317,6317,144051000,6949,000016.SH,20231201.0,144051090.0,2365.9962,2362.6263,2355.4533,2516330100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144051000.0,720500,0,2355.4533,2347.84,0
4519,6318,6318,144054000,6950,000016.SH,20231201.0,144054115.0,2365.9962,2362.6263,2355.5538,2517189800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144054000.0,859700,0,2355.5538,2347.85,0
4520,6319,6319,144057000,6951,000016.SH,20231201.0,144057089.0,2365.9962,2362.6263,2355.1007,2518281800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144057000.0,1092000,0,2355.1007,2347.85,0
4521,6320,6320,144100000,6952,000016.SH,20231201.0,144100090.0,2365.9962,2362.6263,2354.9273,2519447700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144100000.0,1165900,0,2354.9273,2347.85,0
4522,6321,6321,144103000,6953,000016.SH,20231201.0,144103116.0,2365.9962,2362.6263,2355.1637,2520018200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144103000.0,570500,0,2355.1637,2347.85,0
4523,6322,6322,144106000,6955,000016.SH,20231201.0,144106095.0,2365.9962,2362.6263,2354.8706,2520995800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144106000.0,977600,0,2354.8706,2347.86,0
4524,6323,6323,144109000,6956,000016.SH,20231201.0,144109094.0,2365.9962,2362.6263,2355.0772,2521333100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144109000.0,337300,0,2355.0772,2347.86,0
4525,6324,6324,144112000,6957,000016.SH,20231201.0,144112106.0,2365.9962,2362.6263,2354.6845,2522035600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144112000.0,702500,0,2354.6845,2347.86,0
4526,6325,6325,144115000,6958,000016.SH,20231201.0,144115096.0,2365.9962,2362.6263,2354.8913,2522704700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144115000.0,669100,0,2354.8913,2347.86,0
4527,6326,6326,144118000,6959,000016.SH,20231201.0,144118105.0,2365.9962,2362.6263,2354.7682,2523480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144118000.0,775300,0,2354.7682,2347.86,0
4528,6327,6327,144121000,6960,000016.SH,20231201.0,144121096.0,2365.9962,2362.6263,2354.5554,2524258600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144121000.0,778600,0,2354.5554,2347.87,0
4529,6328,6328,144124000,6961,000016.SH,20231201.0,144124106.0,2365.9962,2362.6263,2354.8428,2524645400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144124000.0,386800,0,2354.8428,2347.87,0
4530,6329,6329,144127000,6962,000016.SH,20231201.0,144127105.0,2365.9962,2362.6263,2354.687,2525108800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,144127000.0,463400,0,2354.687,2347.87,0
